ID	EH1516A	EH1516C	EH1516D	EH217A	EH217C	EH217D
"460588"	48	28	50	144	197	180
"460589"	340	808	266	765	1338	1747
"460592"	25	19	34	67	82	88
"460595"	1	7	2	14	7	12
"46060"	1	2	4	0	0	2
"460600"	956	63	20	1109	371	420
"460601"	21	30	56	0	0	0
"460604"	356	526	764	615	776	1107
"460608"	286	220	284	407	1530	707
"460612"	31	69	45	116	84	215
"460621"	1	65	42	104	375	63
"460633"	43	10	43	83	114	95
"460635"	4241	7644	7456	2510	2974	5813
"460638"	73	75	69	0	0	0
"460641"	130	2870	3545	11414	39420	14081
"460644"	0	0	2	239	359	188
"460648"	10	56	74	61	62	56
"460651"	335	125	95	200	278	187
"460654"	152	1	0	44	19	8
"460656"	209	153	268	248	321	253
"460657"	219	634	172	657	1343	901
"460661"	221	236	657	410	198	1385
"460663"	24	11	47	43	46	44
"460669"	605	911	124	65	112	268
"460672"	23	80	35	6	3	0
"460675"	9936	10564	2123	7762	3514	1398
"460676"	8	30	34	0	0	0
"460677"	1128	2232	1310	1422	2813	1875
"460679"	1030	601	461	157	138	390
"460685"	96	730	2215	927	3081	2609
"460688"	314	248	162	0	0	0
"460689"	1	0	1	394	257	356
"460690"	62	38	19	213	128	104
"460697"	6289	21174	20571	4198	2930	5586
"460698"	645	710	501	397	148	159
"460699"	4507	6954	6597	3738	1533	2742
"46070"	37	47	42	110	90	221
"460703"	28	20	25	182	296	190
"460706"	4363	13682	19770	2964	2173	3589
"460708"	18	37	36	95	209	138
"460709"	33	49	165	99	96	139
"460714"	187	354	344	270	680	636
"460715"	1341	3507	916	754	1157	1972
"460719"	1	10	10	118	174	127
"460724"	23	46	55	99	122	134
"460725"	15	13	14	110	160	169
"460727"	14	12	24	56	54	40
"460732"	2046	3946	4514	16	21	13
"460733"	399	257	238	1299	708	1116
"460746"	315	288	288	523	512	308
"460748"	273	1026	901	472	305	469
"460749"	68	152	332	135	215	264
"460753"	2404	5636	5004	3	5	2
"460755"	8	3	4	107	70	113
"460756"	202	60	36	207	211	182
"460759"	390	242	227	456	280	225
"460761"	412	458	366	439	325	437
"460762"	2525	4136	3437	1445	814	1305
"460763"	192	53	88	205	120	175
"460764"	3	8	3	8	15	11
"460765"	1323	1291	884	628	401	358
"460771"	150	83	56	24	35	35
"460772"	2833	3694	3636	1318	1058	1551
"460773"	75	50	93	264	470	320
"460774"	81	89	65	7	17	7
"460778"	33	614	1833	662	618	618
"460779"	1574	594	665	4	7	0
"460783"	1	1	4	440	331	510
"460784"	34	91	32	157	239	239
"460785"	748	2297	2964	617	495	1153
"460793"	52	102	189	86	129	131
"460802"	4	2	12	128	161	136
"460803"	79	78	119	145	144	117
"460804"	196	354	286	164	106	304
"460805"	1948	2388	2702	1456	766	1335
"460808"	402	367	696	475	696	700
"460811"	844	1018	779	348	363	314
"460813"	1534	1050	814	87	57	73
"460820"	16	1049	2263	123	367	307
"460822"	157	33	35	233	155	209
"460824"	1374	406	158	482	263	227
"460825"	3894	8241	8415	5	4	1
"460826"	2523	2612	2331	1394	681	1038
"460829"	19	32	72	81	128	143
"460835"	1504	275	57	180	9	6
"460837"	29	68	105	152	181	201
"460851"	1003	949	377	1012	137	308
"460861"	71	437	550	37	24	45
"460862"	4059	7709	7591	2612	1699	3125
"460863"	7389	6019	4460	3189	1734	2285
"460869"	46	17	41	65	78	84
"460871"	3451	5525	4024	4306	2894	3365
"460874"	16495	15812	12919	5801	2805	4752
"460878"	237	2365	3121	429	2158	1489
"460880"	171	500	1175	119	429	355
"460881"	454	1061	1425	969	416	926
"460884"	64	134	154	389	150	238
"460886"	159	221	258	34	34	32
"460889"	33	156	172	437	361	343
"460892"	1245	908	288	507	920	737
"460894"	80	55	28	7	13	8
"460895"	237	301	311	859	612	1092
"460897"	1444	7792	11472	6935	7132	10032
"460905"	217	114	105	260	183	229
"460906"	50	70	133	67	131	116
"460907"	247	132	72	476	415	244
"460918"	149	169	263	317	624	544
"460922"	9	1	4	11	12	37
"460924"	585	301	433	1473	1601	1372
"460932"	21	182	289	678	1244	1078
"460939"	1312	1611	996	3984	3261	5137
"460940"	56	72	103	0	0	0
"460946"	264	432	678	2609	1014	1220
"460955"	77	43	14	170	521	194
"460956"	42037	46388	49360	55097	34014	50224
"460965"	84	53	49	618	1225	944
"460970"	51	46	68	170	236	198
"460972"	65	73	143	260	393	411
"460978"	13	10	14	33	114	57
"460980"	7	12	17	65	55	43
"460981"	30	120	315	193	248	170
"460989"	30	49	67	511	502	299
"460991"	130	96	188	239	373	417
"460993"	354	902	1093	2689	1621	2317
"461000"	3	30	49	137	161	88
"461003"	922	3735	3109	5661	14926	10108
"461008"	448	220	181	269	374	261
"461009"	56	79	110	424	712	565
"461010"	65	72	61	415	470	357
"461016"	1342	1309	1416	928	3302	2006
"461019"	407	540	310	312	512	369
"461023"	367	175	396	247	311	288
"461024"	832	516	237	351	224	375
"461027"	933	122	41	263	342	265
"46103"	5	18	16	34	73	31
"461030"	355	349	599	1236	1025	1127
"461035"	1667	523	459	649	1455	926
"461040"	135	127	206	201	318	262
"461041"	545	1009	540	41	67	29
"461047"	13	8	45	75	68	83
"461051"	1146	240	78	346	729	375
"461052"	262	278	467	299	422	399
"461060"	282	263	340	190	389	232
"461063"	25	79	82	116	156	146
"461074"	676	1160	1655	1202	1523	1949
"461075"	687	347	263	569	425	460
"461078"	158	144	246	292	379	424
"461082"	1019	2306	5047	323	341	256
"461085"	6003	2722	1112	472	694	584
"461087"	90	93	186	48	100	44
"461091"	53	41	55	569	614	639
"461094"	709	1088	767	1103	905	955
"461099"	34	117	123	483	642	722
"461104"	3038	1999	1619	582	519	1647
"461107"	506	627	1400	669	1256	801
"461108"	649	705	1386	736	1594	1275
"461118"	8578	12516	9016	4006	2737	4655
"461121"	393	530	1311	0	0	0
"461132"	35	30	71	368	324	342
"461135"	641	1288	1299	957	749	1215
"461139"	24228	45811	39759	13306	7370	14883
"461142"	130	250	243	500	654	365
"461162"	28	117	296	154	371	295
"461169"	7	31	35	131	160	154
"461177"	188	133	196	113	449	133
"461181"	3508	3968	6914	5428	5511	6083
"461183"	106	143	221	381	586	455
"461189"	10	3	8	61	23	9
"461196"	2556	984	1479	2905	3092	3141
"461199"	132	160	224	256	693	414
"461210"	123	269	222	637	739	785
"461213"	10	11	3	85	168	71
"461217"	124	63	123	73	106	34
"461219"	69	34	32	173	309	156
"461221"	392	564	390	1349	1945	1415
"461223"	46	50	39	28	38	20
"461229"	235	233	569	1046	785	670
"461235"	751	576	489	596	592	491
"461238"	14610	7098	4662	5834	2259	1602
"461242"	129	1318	2800	77	145	93
"461250"	1933	1392	1162	1941	3397	2632
"461256"	122	133	95	222	782	373
"461267"	371	286	439	243	518	283
"461276"	1407	6202	21572	1176	1685	1706
"461287"	19	7	9	8	30	11
"461288"	9	21	19	31	32	23
"461289"	33	68	99	80	246	118
"461290"	128	213	301	180	252	301
"461295"	5	2	1	62	79	82
"461296"	228	147	185	301	292	476
"461298"	19	16	17	111	162	79
"461307"	846	3030	4952	6798	3964	4132
"461308"	1115	60	12	138	145	215
"461310"	242	70	110	190	369	198
"461318"	34	58	98	0	0	0
"461320"	21	51	58	19	34	15
"461321"	12	136	50	5	2	3
"461326"	5	10	28	47	65	56
"461327"	45	163	254	75	30	346
"46133"	206	1128	935	9	8	26
"461330"	477	7	11	1328	787	960
"461333"	194	76	73	600	589	625
"461334"	1	0	0	0	0	1
"461339"	713	284	377	451	351	490
"461341"	2889	5126	4404	3972	2631	4717
"461358"	28	24	35	53	86	64
"461359"	30	138	608	499	1526	1807
"461362"	239	180	346	300	335	271
"461363"	98	37	38	143	151	75
"461366"	36	144	346	124	573	397
"461368"	108	109	463	284	203	234
"461379"	15	21	113	366	123	80
"461383"	19	39	39	46	66	70
"461387"	3162	960	1675	1774	1336	872
"461390"	79	60	73	552	490	423
"461392"	57	111	135	272	336	372
"461394"	43	22	18	45	60	55
"461401"	60	60	65	116	187	178
"461409"	294	144	224	354	440	223
"461415"	17	21	20	85	83	53
"461437"	62	232	420	402	481	497
"461439"	218	2905	2996	196	144	220
"461440"	64	51	80	199	283	312
"461441"	29	24	41	203	250	146
"461445"	35	249	197	42	29	231
"461465"	120	206	324	135	400	402
"461474"	634	133	49	341	100	99
"461475"	55	80	115	76	193	97
"461482"	145	372	548	98	189	192
"461485"	9	10	21	132	79	73
"461487"	77	93	114	133	241	141
"461488"	23	29	28	61	71	68
"461492"	49	21	22	169	208	118
"461494"	0	0	1	4	5	2
"461510"	0	0	0	1	1	1
"461511"	390	377	289	165	408	253
"461517"	294	126	213	241	448	405
"461524"	17	118	98	87	1012	270
"461533"	15	7	11	45	94	52
"461539"	9	5	1	28	39	21
"46154"	8	4	6	15	35	8
"461548"	432	583	251	9	71	95
"461551"	17	10	22	75	92	61
"461552"	44	33	22	13	33	27
"461553"	141	116	432	570	305	555
"461557"	35	84	122	656	1243	1164
"461564"	74	25	52	244	275	209
"461566"	19	85	310	180	102	176
"461567"	778	885	1502	1655	2273	1543
"461575"	33	192	185	153	351	195
"461585"	307	168	281	312	326	307
"461587"	594	702	721	221	271	121
"461590"	623	918	489	551	1057	419
"461593"	3480	1186	271	33	91	79
"461595"	367	1115	980	1067	1116	864
"461601"	327	511	697	322	481	366
"461605"	169	352	172	104	56	21
"461622"	443	372	369	227	549	331
"461628"	50	99	159	231	375	328
"461629"	5401	6136	5982	2986	1158	1356
"461636"	3	0	5	27	107	80
"461640"	439	278	371	1829	1728	1372
"461645"	5629	3945	2937	4091	2390	2961
"461647"	12	4	14	172	304	179
"461654"	2291	1510	1148	3258	3120	4636
"461655"	348	78	133	317	313	252
"461661"	99	157	280	191	191	416
"461665"	60	94	111	166	131	168
"461666"	9	7	10	18	20	11
"461669"	2292	4621	4395	4602	7389	6550
"461672"	81	60	41	224	276	375
"461680"	107	101	197	219	291	192
"461681"	73	89	230	235	392	381
"461699"	2074	8671	7073	11232	10835	13845
"461703"	1803	5053	7853	410	739	565
"461706"	449	82	111	166	239	147
"461715"	221	737	870	573	375	357
"461717"	31	107	150	111	112	126
"461719"	62	104	253	1238	877	1161
"461722"	108	10	2	14	30	8
"461736"	2345	6208	5408	8	9	15
"461741"	1019	924	1674	425	657	671
"461747"	130	91	206	16	18	22
"461749"	306	310	113	225	265	203
"46175"	213	50	65	123	111	75
"461752"	73	59	171	271	253	244
"461763"	210	224	348	313	440	371
"461764"	63	76	85	51	163	94
"461771"	30	15	41	133	150	127
"461772"	63	58	97	143	153	155
"461778"	179	190	129	2184	1306	2199
"461783"	60	59	120	177	241	186
"461785"	17	9	15	67	71	100
"46179"	11	24	20	11	33	10
"461796"	109	144	210	237	303	231
"461805"	436	252	463	580	777	557
"461808"	12	3	13	181	285	174
"46181"	16	8	12	152	207	132
"461812"	74	27	12	64	132	56
"461817"	1957	2526	1519	2610	1715	2513
"461821"	22	28	44	32	76	37
"461826"	599	629	460	1567	1283	1567
"461834"	591	702	638	1952	3700	1714
"461839"	19	141	139	157	332	463
"461852"	19	29	61	75	148	115
"461858"	129	74	167	611	1345	973
"461863"	174	56	73	60	90	67
"461868"	207	184	318	467	531	529
"461874"	87	67	257	222	639	256
"461882"	57	100	120	186	337	218
"461883"	23	28	122	114	105	118
"461892"	297	277	246	45	39	49
"461898"	307	151	175	137	467	215
"461902"	6	1023	2370	122	317	240
"461918"	1399	1686	1225	1389	3333	2075
"461925"	18	78	48	525	1060	941
"461934"	126	38	75	272	152	180
"461939"	97	48	45	78	146	71
"461957"	21	34	14	8	18	3
"461959"	4601	792	719	2069	1366	741
"461962"	331	1616	2095	3044	2476	3072
"461963"	218	283	320	576	954	680
"461965"	207	333	499	434	550	692
"461968"	508	179	145	628	576	507
"461970"	172	644	448	761	2122	1250
"461978"	836	483	174	524	232	184
"461984"	650	2299	2028	1421	1490	2644
"461998"	125	98	108	387	539	493
"462005"	68	128	249	257	352	233
"462008"	365	484	298	83	107	93
"462010"	46	33	42	129	160	157
"462013"	3029	1820	1606	1914	1218	1528
"462014"	261	887	1054	88	829	367
"462015"	68	233	379	274	612	487
"462020"	342	598	754	873	629	583
"462021"	44	74	61	179	325	183
"462026"	665	529	789	1016	1346	1071
"462027"	13	46	108	135	217	171
"462035"	1	0	0	13	10	21
"462036"	358	131	287	409	362	398
"462047"	145	94	76	275	220	155
"462052"	127	313	1630	2593	960	1555
"462061"	53	95	90	37	55	41
"462066"	19	28	29	53	82	71
"462069"	2257	400	533	1524	831	614
"462076"	7	7	4	17	21	19
"462082"	847	500	771	1639	1915	1645
"462086"	7	18	9	17	57	10
"462088"	3341	1365	1332	270	419	319
"462094"	438	781	2510	387	320	407
"462097"	10287	2627	1088	3333	2125	1715
"462116"	174	155	236	229	453	329
"462125"	111	94	140	265	434	377
"462128"	36	95	166	104	161	145
"462129"	249	229	475	880	1040	984
"462143"	1394	543	944	1280	1638	1441
"462145"	35	73	144	66	104	161
"462146"	476	526	337	90	119	126
"462151"	55	63	217	65	180	102
"462154"	497	182	167	236	271	256
"462160"	4080	1184	1321	2406	1372	1630
"462164"	1431	931	428	1527	1294	1067
"462168"	475	106	22	35	50	35
"462171"	114	197	324	237	391	298
"462176"	16	53	18	28	40	125
"462178"	1350	880	548	341	376	295
"462180"	224	245	320	864	1064	663
"462184"	2976	1848	2126	2234	3676	2321
"462187"	66791	36757	27112	26859	14418	17230
"462193"	123	108	298	264	292	379
"462197"	101	203	275	286	565	421
"462204"	236	106	126	150	124	151
"462211"	258	764	1585	100	200	28
"462213"	8	31	55	109	154	136
"462214"	9	3	0	0	0	0
"462224"	220	167	165	426	501	571
"462233"	254	504	348	101	155	122
"462234"	1945	921	1095	1655	2020	1593
"462236"	105	53	72	143	207	185
"462238"	724	398	327	616	355	294
"462242"	35	110	113	221	234	337
"462243"	183	271	720	785	813	865
"462244"	1256	347	359	837	760	488
"46225"	41	16	17	27	95	20
"462254"	41	64	75	11	40	19
"462262"	84	42	89	201	142	138
"462263"	47	63	92	59	110	80
"462265"	1631	2191	2588	1441	1630	3207
"462270"	164	268	356	861	265	851
"462271"	6	2	1	2	9	3
"46228"	138	89	116	242	264	194
"462290"	20	68	139	210	331	432
"462293"	116	43	90	56	62	58
"462297"	987	3356	2806	1982	1647	2629
"462305"	147	63	110	154	188	123
"462318"	6	4	5	1	0	0
"462323"	41	96	138	145	198	143
"462326"	115	137	289	404	411	443
"462330"	68	159	165	114	268	200
"462336"	6377	3105	2640	1723	1432	759
"462339"	922	202	139	850	343	565
"462341"	209	310	653	778	957	702
"462342"	807	270	200	374	317	429
"462347"	243	617	753	481	846	939
"46235"	77	38	56	243	412	231
"462351"	4756	31190	35816	3487	4786	13085
"462356"	954	783	403	150	194	240
"462358"	418	781	1129	606	978	1699
"462359"	66555	64095	59272	21316	12008	20651
"462361"	100	334	559	218	199	281
"462371"	12	44	45	0	2	0
"462372"	72	117	201	265	340	277
"462381"	1	1	2	47	17	41
"462385"	1422	3664	3465	4432	8060	6347
"462389"	57	41	65	130	234	142
"462390"	8	7	4	2	4	2
"462391"	405	858	1107	342	441	499
"462402"	201	399	255	109	528	54
"462409"	490	327	458	347	378	238
"462411"	188	200	348	357	508	503
"462422"	1548	1853	1219	1604	481	945
"462425"	98	368	817	225	884	536
"462432"	94	173	180	583	1376	722
"462433"	2737	5657	1755	2375	5253	4643
"462437"	1489	979	902	706	811	1532
"462438"	181	336	477	957	1026	1395
"462448"	169	141	197	289	301	299
"462449"	57	107	207	290	317	265
"462450"	349	247	329	300	144	290
"462451"	2207	6065	7271	3227	1791	3863
"462452"	25908	559	40	4303	1958	740
"462457"	59876	90794	30345	65443	114791	98616
"462458"	135	359	243	315	721	442
"462459"	367	176	139	253	292	190
"462461"	223	84	96	129	227	110
"462466"	169	715	613	566	919	623
"462475"	50	69	101	211	342	237
"462481"	295	385	323	336	473	319
"462482"	9	20	34	47	63	52
"462484"	34	60	60	230	427	301
"462486"	25	22	29	57	108	68
"462499"	41	39	38	128	247	147
"462501"	5	8	31	42	74	26
"462527"	248	39	83	111	210	107
"462535"	55	35	84	171	98	72
"462539"	169	58	43	53	116	82
"462542"	175	202	417	108	235	118
"462543"	6	33	19	151	206	132
"462546"	96	27	52	683	969	342
"46255"	56	58	65	207	277	145
"462555"	1374	1030	555	187	348	294
"462563"	555	127	8	1014	526	419
"462566"	41	55	108	169	232	277
"462567"	582	1388	1319	10	20	23
"462569"	90	262	829	2498	1701	1802
"46257"	0	0	0	1	1	1
"46258"	0	0	0	0	1	1
"462581"	180	81	140	166	482	352
"462583"	181	103	147	138	192	199
"462594"	182	109	125	15	19	9
"462595"	28611	19189	15905	15324	6898	11629
"462597"	154	279	225	78	205	129
"462600"	0	0	0	0	1	1
"462609"	58	22	36	94	155	112
"462610"	1766	5220	2991	4443	6769	6178
"462616"	25	20	26	43	117	12
"462617"	43	46	68	133	273	146
"462635"	90	79	148	166	274	233
"462645"	6229	18342	7424	12476	16047	14272
"462647"	2000	895	1166	3531	4108	5050
"462652"	644	673	519	501	727	605
"462653"	44	67	51	64	93	145
"462655"	12	7	28	35	49	60
"462657"	586	273	267	1211	765	755
"462658"	99	304	626	220	360	419
"462667"	37	137	141	189	290	325
"462672"	18	14	10	155	174	110
"462674"	173	481	251	500	1100	777
"462681"	19	31	57	93	111	128
"462683"	4	24	25	22	22	11
"462687"	34	27	34	4	5	13
"462688"	202	74	154	413	443	393
"462689"	454	512	670	864	1103	1341
"462691"	46	69	86	75	133	91
"462692"	580	897	669	538	387	671
"462701"	54	223	202	382	537	676
"462719"	31	44	22	90	136	110
"462728"	39	120	159	113	155	205
"462738"	132	331	513	89	95	77
"462761"	26	36	154	1168	368	445
"462765"	10	28	25	54	113	72
"462771"	42	21	33	0	0	0
"462772"	51	27	31	0	0	0
"462777"	283	188	333	637	972	649
"462779"	350	135	53	39	62	21
"462780"	6058	24919	26607	11612	9180	14362
"462781"	12	32	25	22	52	13
"462788"	972	191	184	892	535	706
"462792"	477	393	392	130	193	100
"462793"	297	860	1444	991	2299	1839
"462807"	10	17	21	65	70	51
"462815"	375	695	753	971	1414	1109
"462816"	2174	1868	3858	3853	5002	3959
"462827"	720	526	612	483	1385	651
"462832"	1158	829	1203	517	1616	548
"462847"	1086	266	72	312	408	354
"462848"	13432	22661	21808	5849	4963	8477
"462855"	109	93	135	129	406	226
"462858"	133	139	299	187	375	269
"462863"	32	67	152	165	206	208
"462864"	340	491	490	540	733	562
"462868"	40	55	33	149	312	176
"462873"	670	298	281	966	824	623
"462878"	46	73	100	123	337	223
"462882"	72	52	71	69	86	103
"462886"	111	225	290	573	1109	690
"462889"	2459	2684	1863	1170	1562	1216
"462891"	34	33	81	104	120	130
"462892"	349	155	466	314	586	432
"462894"	6	110	74	150	297	277
"462898"	548	458	486	346	739	610
"462899"	210	160	285	444	380	460
"462900"	1720	854	1245	2251	1863	1678
"462901"	382	782	721	662	568	721
"462903"	42	85	140	159	195	181
"462907"	24	43	50	45	49	51
"462910"	189	121	130	1016	877	1381
"462911"	10	27	35	200	480	140
"462917"	10821	19463	16382	7684	14803	11628
"462922"	249	120	136	50	67	69
"462924"	66	119	158	195	388	241
"462926"	185	111	141	59	86	91
"462927"	42	97	146	109	217	142
"462931"	140	110	132	169	284	230
"462938"	332	1216	779	858	1324	1512
"462939"	179	111	220	408	347	316
"46294"	4	8	32	144	140	102
"462966"	509	1110	2441	329	224	783
"462972"	27	96	155	289	400	422
"462980"	1123	794	663	2070	1020	936
"462990"	1	7	8	112	240	126
"462994"	620	181	317	586	669	447
"463001"	2648	4379	3839	3946	2711	5065
"463008"	551	618	385	113	136	113
"463010"	165	125	124	157	254	188
"463011"	230	184	395	297	544	402
"463017"	95	61	107	65	174	106
"463031"	75	115	185	112	126	206
"463033"	363	213	426	303	553	457
"463036"	1823	877	663	2054	1599	1415
"463038"	33	74	83	54	97	94
"463050"	90	236	354	1212	801	740
"463051"	6411	12631	14005	2466	935	2819
"463052"	4993	6270	3102	5036	2035	2830
"463064"	29	84	107	286	332	231
"463067"	162	92	93	316	468	286
"46307"	0	0	0	0	0	0
"463070"	11	14	27	16	12	73
"463071"	22	33	88	184	279	286
"463076"	820	193	288	2	2	0
"463079"	187	152	250	493	414	176
"463086"	447	581	372	614	664	728
"463098"	121	214	314	304	325	321
"463107"	674	136	146	490	849	544
"463115"	187	74	135	350	451	266
"463119"	9	15	32	44	42	33
"463135"	17	19	16	132	279	150
"463138"	90	16	13	187	132	156
"46314"	3	3	6	23	6	10
"463142"	120	209	362	300	256	447
"463144"	40	30	40	123	134	109
"46315"	0	0	0	6	13	21
"463151"	48	39	68	121	193	194
"463153"	3	10	14	110	110	147
"463154"	17	6	5	67	95	108
"463173"	1045	785	805	1516	4298	1219
"46318"	3	3	10	0	0	0
"463181"	865	896	517	2062	1630	1476
"463183"	57	111	148	503	433	420
"463185"	196	557	1135	1069	1579	1213
"463191"	426	1883	1645	2421	9695	4829
"463192"	14687	10970	7981	18250	9454	9520
"463196"	510	191	405	870	644	546
"463197"	124	98	267	576	460	646
"463200"	225	273	507	444	688	576
"463208"	32	31	57	44	71	46
"463210"	56	101	241	156	185	211
"463212"	106	39	49	111	208	119
"463214"	95	70	83	117	90	157
"463217"	24	33	58	79	157	101
"463218"	24	140	270	266	147	348
"46322"	0	1	0	5	11	13
"463223"	2828	1210	398	1135	2266	1239
"463227"	10	17	14	42	61	48
"463239"	238	75	123	298	249	262
"46324"	6	0	0	76	40	11
"463240"	310	49	5	733	252	115
"463245"	108	148	201	168	245	310
"463246"	21	14	53	64	74	96
"46325"	0	0	0	1	0	0
"463252"	92	79	60	33	129	14
"463254"	89	69	71	192	236	137
"463256"	4094	65	6	26	28	7
"463266"	4562	1941	633	1448	1837	2278
"463279"	355	181	207	335	288	229
"463285"	1574	3381	3540	3222	5513	5444
"463287"	184	643	1013	1276	1968	1476
"463290"	9	6	12	119	73	78
"463291"	45	117	165	259	177	202
"463299"	159	420	544	1	0	1
"463302"	1021	2288	2219	185	776	612
"463304"	368	942	1066	1063	2168	1150
"463306"	1	0	0	3	10	4
"463311"	193	165	256	148	242	123
"463324"	154	308	186	477	731	823
"463325"	171	95	275	1065	927	1054
"463335"	538	166	151	1010	901	665
"463346"	97	65	80	64	112	74
"463348"	18	18	20	793	608	807
"463352"	46	28	54	365	320	272
"46336"	0	0	0	14	24	22
"463377"	27	74	111	57	72	79
"463382"	1110	467	449	518	639	458
"463384"	1890	4716	4815	2372	1517	2628
"463389"	16	57	115	92	84	89
"463393"	82	59	116	69	146	67
"463399"	8905	12688	9383	6915	4495	6070
"463403"	6523	10840	13407	15963	8328	12547
"463418"	81	77	124	165	122	178
"463419"	15	34	19	37	27	129
"463429"	123	334	419	380	604	392
"46343"	78	57	51	19	12	105
"463437"	74	56	78	118	234	181
"463439"	1223	436	252	6	15	11
"463440"	9	12	16	31	38	116
"463443"	2211	1099	1395	3009	1988	3245
"463445"	30	57	69	113	204	106
"463447"	285	82	218	235	208	195
"463448"	2957	1590	802	113	62	20
"463452"	31	28	36	173	280	238
"463457"	16	32	61	79	80	96
"463462"	1044	618	429	344	221	192
"463466"	282	170	230	52	109	83
"463467"	1000	169	177	126	97	59
"463474"	15	53	75	102	106	103
"46348"	0	0	0	0	0	8
"463485"	116	73	154	261	321	279
"463494"	2256	11420	8386	4	6	1
"463495"	40	204	264	266	339	600
"463505"	8	37	162	0	1	0
"463509"	391	705	820	924	664	650
